Time,Country,Weights,Event,Actual,Forecast,Previous,Actual_numeric,Forecast_numeric,Previous_numeric
2015-07-02 14:30:00,USD,3,Zmiana zatrudnienia w sektorach pozarolniczych  ,223K,230K,254K,223000.0,230000.0,254000.0
2015-07-02 14:30:00,USD,3,Stopa bezrobocia  ,"5,3%","5,4%","5,5%",5.3%,5.4%,5.5%
2015-07-06 15:45:00,USD,3,Wskaźnik PMI dla usług  ,"54,8","54,8","54,8",54.8,54.8,54.8
2015-07-06 16:00:00,USD,3,Wskaźnik ISM dla usług  ,"56,0","56,2","55,7",56.0,56.2,55.7
2015-07-07 16:00:00,USD,3,Badanie ofert pracy i rotacji pracowników (JOLTS) - USA  ,"5,363M","5,350M","5,334M",5363000.0,5350000.0,5334000.0
2015-07-08 16:30:00,USD,3,Zapasy ropy naftowej,"0,384M","-0,700M","2,386M",384000.0,-700000.0,2386000.0
2015-07-09 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,297K,275K,282K,297000.0,275000.0,282000.0
2015-07-14 14:30:00,USD,3,Bazowa sprzedaż detaliczna (m/m)  ,"-0,1%","0,5%","0,8%",-0.1%,0.5%,0.8%
2015-07-14 14:30:00,USD,3,Sprzedaż detaliczna (m/m)  ,"-0,3%","0,2%","1,0%",-0.3%,0.2%,1.0%
2015-07-15 14:30:00,USD,3,Wskaźnik PPI (m/m)  ,"0,4%","0,2%","0,5%",0.4%,0.2%,0.5%
2015-07-15 16:30:00,USD,3,Zapasy ropy naftowej,"-4,346M","-1,158M","0,384M",-4346000.0,-1158000.0,384000.0
2015-07-16 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,281K,285K,296K,281000.0,285000.0,296000.0
2015-07-16 16:00:00,USD,3,Wskaźnik przemysłowy wg Fed z Filadelfii  ,"5,7","12,0","15,2",5.7,12.0,15.2
2015-07-17 14:30:00,USD,3,Bazowy wskaźnik CPI (m/m)  ,"0,2%","0,2%","0,1%",0.2%,0.2%,0.1%
2015-07-17 14:30:00,USD,3,Wskaźnik CPI (m/m)  ,"0,3%","0,3%","0,4%",0.3%,0.3%,0.4%
2015-07-17 14:30:00,USD,3,Wskaźnik CPI (r/r)  ,"0,1%","0,1%","0,0%",0.1%,0.1%,0.0%
2015-07-22 16:00:00,USD,3,Sprzedaż domów na rynku wtórnym  ,"5,49M","5,40M","5,32M",5490000.0,5400000.0,5320000.0
2015-07-22 16:30:00,USD,3,Zapasy ropy naftowej,"2,468M","-2,258M","-4,346M",2468000.0,-2258000.0,-4346000.0
2015-07-23 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,255K,280K,281K,255000.0,280000.0,281000.0
2015-07-24 15:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"53,8","53,6","53,6",53.8,53.6,53.6
2015-07-24 16:00:00,USD,3,Sprzedaż nowych nieruchomości  ,482K,546K,517K,482000.0,546000.0,517000.0
2015-07-28 15:45:00,USD,3,Wskaźnik PMI dla usług  ,"55,2","55,0","54,8",55.2,55.0,54.8
2015-07-28 16:00:00,USD,3,Wskaźnik zaufania konsumentów wg Conference Board  ,"90,9","100,0","99,8",90.9,100.0,99.8
2015-07-29 16:30:00,USD,3,Zapasy ropy naftowej,"-4,203M","-0,184M","2,468M",-4203000.0,-184000.0,2468000.0
2015-07-29 20:00:00,USD,3,Decyzja w sprawie stóp procentowych,"0,25%","0,25%","0,25%",0.25%,0.25%,0.25%
2015-07-30 14:30:00,USD,3,PKB (k/k)  (Q2),"2,3%","2,6%","0,6%",2.3%,2.6%,0.6%
2015-07-30 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,267K,270K,255K,267000.0,270000.0,255000.0
2015-08-03 14:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (PCE) (m/m)  ,"0,1%","0,1%","0,1%",0.1%,0.1%,0.1%
2015-08-03 14:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (Core PCE) (r/r)  ,"1,3%","1,2%","1,3%",1.3%,1.2%,1.3%
2015-08-03 15:25:00,USD,3,Wskaźnik ISM dla przemysłu  ,"52,7","53,5","53,5",52.7,53.5,53.5
2015-08-03 15:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"53,8","53,8","53,8",53.8,53.8,53.8
2015-08-05 14:15:00,USD,3,Zmiana pozarolniczego zatrudnienia ADP  ,185K,215K,229K,185000.0,215000.0,229000.0
2015-08-05 15:45:00,USD,3,Wskaźnik PMI dla usług  ,"55,7","55,2","55,2",55.7,55.2,55.2
2015-08-05 16:00:00,USD,3,Wskaźnik ISM dla usług  ,"60,3","56,2","56,0",60.3,56.2,56.0
2015-08-05 16:30:00,USD,3,Zapasy ropy naftowej,"-4,407M","-1,494M","-4,203M",-4407000.0,-1494000.0,-4203000.0
2015-08-06 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,270K,273K,267K,270000.0,273000.0,267000.0
2015-08-07 14:30:00,USD,3,Przeciętne godzinowe wynagrodzenie (m/m)  ,"0,2%","0,2%","0,0%",0.2%,0.2%,0.0%
2015-08-07 14:30:00,USD,3,Zmiana zatrudnienia w sektorach pozarolniczych  ,215K,223K,231K,215000.0,223000.0,231000.0
2015-08-07 14:30:00,USD,3,Stopa bezrobocia  ,"5,3%","5,3%","5,3%",5.3%,5.3%,5.3%
2015-08-12 16:00:00,USD,3,Badanie ofert pracy i rotacji pracowników (JOLTS) - USA  ,"5,249M","5,300M","5,357M",5249000.0,5300000.0,5357000.0
2015-08-12 16:30:00,USD,3,Zapasy ropy naftowej,"-1,682M","-1,817M","-4,407M",-1682000.0,-1817000.0,-4407000.0
2015-08-13 14:30:00,USD,3,Bazowa sprzedaż detaliczna (m/m)  ,"0,4%","0,4%","0,4%",0.4%,0.4%,0.4%
2015-08-13 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,274K,270K,269K,274000.0,270000.0,269000.0
2015-08-13 14:30:00,USD,3,Sprzedaż detaliczna (m/m)  ,"0,6%","0,5%","0,0%",0.6%,0.5%,0.0%
2015-08-14 14:30:00,USD,3,Wskaźnik PPI (m/m)  ,"0,2%","0,1%","0,4%",0.2%,0.1%,0.4%
2015-08-19 14:30:00,USD,3,Bazowy wskaźnik CPI (m/m)  ,"0,1%","0,2%","0,2%",0.1%,0.2%,0.2%
2015-08-19 14:30:00,USD,3,Wskaźnik CPI (m/m)  ,"0,1%","0,2%","0,3%",0.1%,0.2%,0.3%
2015-08-19 14:30:00,USD,3,Wskaźnik CPI (r/r)  ,"0,2%","0,2%","0,1%",0.2%,0.2%,0.1%
2015-08-19 16:30:00,USD,3,Zapasy ropy naftowej,"2,620M","-0,777M","-1,682M",2620000.0,-777000.0,-1682000.0
2015-08-20 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,277K,272K,273K,277000.0,272000.0,273000.0
2015-08-20 16:00:00,USD,3,Sprzedaż domów na rynku wtórnym  ,"5,59M","5,44M","5,48M",5590000.0,5440000.0,5480000.0
2015-08-20 16:00:00,USD,3,Wskaźnik przemysłowy wg Fed z Filadelfii  ,"8,3","7,0","5,7",8.3,7.0,5.7
2015-08-21 15:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"52,9","54,0","53,8",52.9,54.0,53.8
2015-08-25 15:45:00,USD,3,Wskaźnik PMI dla usług  ,"55,2","56,0","55,7",55.2,56.0,55.7
2015-08-25 16:00:00,USD,3,Wskaźnik zaufania konsumentów wg Conference Board  ,"101,5","93,4","91,0",101.5,93.4,91.0
2015-08-25 16:00:00,USD,3,Sprzedaż nowych nieruchomości  ,507K,510K,481K,507000.0,510000.0,481000.0
2015-08-26 16:30:00,USD,3,Zapasy ropy naftowej,"-5,452M","1,022M","2,620M",-5452000.0,1022000.0,2620000.0
2015-08-27 14:30:00,USD,3,PKB (k/k)  (Q2),"3,7%","3,2%","2,3%",3.7%,3.2%,2.3%
2015-08-27 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,271K,274K,277K,271000.0,274000.0,277000.0
2015-08-28 14:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (PCE) (m/m)  ,"0,1%","0,1%","0,1%",0.1%,0.1%,0.1%
2015-08-28 14:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (Core PCE) (r/r)  ,"1,2%","1,3%","1,3%",1.2%,1.3%,1.3%
2015-09-01 15:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"53,0","52,9","52,9",53.0,52.9,52.9
2015-09-01 16:00:00,USD,3,Wskaźnik ISM dla przemysłu  ,"51,1","52,6","52,7",51.1,52.6,52.7
2015-09-02 14:15:00,USD,3,Zmiana pozarolniczego zatrudnienia ADP  ,190K,201K,177K,190000.0,201000.0,177000.0
2015-09-02 16:30:00,USD,3,Zapasy ropy naftowej,"4,667M","0,032M","-5,452M",4667000.0,32000.0,-5452000.0
2015-09-03 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,282K,275K,270K,282000.0,275000.0,270000.0
2015-09-03 15:45:00,USD,3,Wskaźnik PMI dla usług  ,"56,1","55,2","55,2",56.1,55.2,55.2
2015-09-03 16:00:00,USD,3,Wskaźnik ISM dla usług  ,"59,0","58,1","60,3",59.0,58.1,60.3
2015-09-04 14:30:00,USD,3,Przeciętne godzinowe wynagrodzenie (m/m)  ,"0,3%","0,2%","0,2%",0.3%,0.2%,0.2%
2015-09-04 14:30:00,USD,3,Zmiana zatrudnienia w sektorach pozarolniczych  ,173K,220K,245K,173000.0,220000.0,245000.0
2015-09-04 14:30:00,USD,3,Stopa bezrobocia  ,"5,1%","5,2%","5,3%",5.1%,5.2%,5.3%
2015-09-09 16:00:00,USD,3,Badanie ofert pracy i rotacji pracowników (JOLTS) - USA  ,"5,753M","5,288M","5,323M",5753000.0,5288000.0,5323000.0
2015-09-10 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,275K,275K,281K,275000.0,275000.0,281000.0
2015-09-10 17:00:00,USD,3,Zapasy ropy naftowej,"2,570M","0,933M","4,667M",2570000.0,933000.0,4667000.0
2015-09-11 14:30:00,USD,3,Wskaźnik PPI (m/m)  ,"0,0%","-0,1%","0,2%",0.0%,-0.1%,0.2%
2015-09-15 14:30:00,USD,3,Bazowa sprzedaż detaliczna (m/m)  ,"0,1%","0,2%","0,6%",0.1%,0.2%,0.6%
2015-09-15 14:30:00,USD,3,Sprzedaż detaliczna (m/m)  ,"0,2%","0,3%","0,7%",0.2%,0.3%,0.7%
2015-09-16 14:30:00,USD,3,Bazowy wskaźnik CPI (m/m)  ,"0,1%","0,1%","0,1%",0.1%,0.1%,0.1%
2015-09-16 14:30:00,USD,3,Wskaźnik CPI (m/m)  ,"-0,1%","-0,1%","0,1%",-0.1%,-0.1%,0.1%
2015-09-16 14:30:00,USD,3,Wskaźnik CPI (r/r)  ,"0,2%","0,2%","0,2%",0.2%,0.2%,0.2%
2015-09-16 16:30:00,USD,3,Zapasy ropy naftowej,"-2,104M","1,173M","2,570M",-2104000.0,1173000.0,2570000.0
2015-09-17 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,264K,275K,275K,264000.0,275000.0,275000.0
2015-09-17 16:00:00,USD,3,Wskaźnik przemysłowy wg Fed z Filadelfii  ,"-6,0","6,0","8,3",-6.0,6.0,8.3
2015-09-17 20:00:00,USD,3,Decyzja w sprawie stóp procentowych,"0,25%","0,25%","0,25%",0.25%,0.25%,0.25%
2015-09-21 16:00:00,USD,3,Sprzedaż domów na rynku wtórnym  ,"5,31M","5,51M","5,58M",5310000.0,5510000.0,5580000.0
2015-09-23 15:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"53,0","53,3","53,0",53.0,53.3,53.0
2015-09-23 16:30:00,USD,3,Zapasy ropy naftowej,"-1,925M","-0,533M","-2,104M",-1925000.0,-533000.0,-2104000.0
2015-09-24 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,267K,271K,264K,267000.0,271000.0,264000.0
2015-09-24 16:00:00,USD,3,Sprzedaż nowych nieruchomości  ,552K,515K,522K,552000.0,515000.0,522000.0
2015-09-25 14:30:00,USD,3,PKB (k/k)  (Q2),"3,9%","3,7%","3,7%",3.9%,3.7%,3.7%
2015-09-25 15:45:00,USD,3,Wskaźnik PMI dla usług  ,"55,6","55,6","56,1",55.6,55.6,56.1
2015-09-28 14:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (PCE) (m/m)  ,"0,1%","0,1%","0,1%",0.1%,0.1%,0.1%
2015-09-28 14:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (Core PCE) (r/r)  ,"1,3%","1,2%","1,2%",1.3%,1.2%,1.2%
2015-09-29 16:00:00,USD,3,Wskaźnik zaufania konsumentów wg Conference Board  ,"103,0","96,1","101,3",103.0,96.1,101.3
2015-09-30 14:15:00,USD,3,Zmiana pozarolniczego zatrudnienia ADP  ,200K,194K,186K,200000.0,194000.0,186000.0
2015-09-30 16:30:00,USD,3,Zapasy ropy naftowej,"3,955M","0,102M","-1,925M",3955000.0,102000.0,-1925000.0
2015-10-01 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,277K,270K,267K,277000.0,270000.0,267000.0
2015-10-01 15:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"53,1","53,0","53,0",53.1,53.0,53.0
2015-10-01 16:00:00,USD,3,Wskaźnik ISM dla przemysłu  ,"50,2","50,6","51,1",50.2,50.6,51.1
2015-10-02 14:30:00,USD,3,Przeciętne godzinowe wynagrodzenie (m/m)  ,"0,0%","0,2%","0,4%",0.0%,0.2%,0.4%
2015-10-02 14:30:00,USD,3,Zmiana zatrudnienia w sektorach pozarolniczych  ,142K,203K,136K,142000.0,203000.0,136000.0
2015-10-02 14:30:00,USD,3,Stopa bezrobocia  ,"5,1%","5,1%","5,1%",5.1%,5.1%,5.1%
2015-10-05 16:00:00,USD,3,Wskaźnik ISM dla usług  ,"56,9","57,5","59,0",56.9,57.5,59.0
2015-10-07 16:30:00,USD,3,Zapasy ropy naftowej,"3,073M","2,200M","3,955M",3073000.0,2200000.0,3955000.0
2015-10-08 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,263K,274K,276K,263000.0,274000.0,276000.0
2015-10-14 14:30:00,USD,3,Bazowa sprzedaż detaliczna (m/m)  ,"-0,3%","-0,1%","-0,1%",-0.3%,-0.1%,-0.1%
2015-10-14 14:30:00,USD,3,Wskaźnik PPI (m/m)  ,"-0,5%","-0,2%","0,0%",-0.5%,-0.2%,0.0%
2015-10-14 14:30:00,USD,3,Sprzedaż detaliczna (m/m)  ,"0,1%","0,2%","0,0%",0.1%,0.2%,0.0%
2015-10-15 14:30:00,USD,3,Bazowy wskaźnik CPI (m/m)  ,"0,2%","0,1%","0,1%",0.2%,0.1%,0.1%
2015-10-15 14:30:00,USD,3,Wskaźnik CPI (m/m)  ,"-0,2%","-0,2%","-0,1%",-0.2%,-0.2%,-0.1%
2015-10-15 14:30:00,USD,3,Wskaźnik CPI (r/r)  ,"0,0%","-0,1%","0,2%",0.0%,-0.1%,0.2%
2015-10-15 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,255K,270K,262K,255000.0,270000.0,262000.0
2015-10-15 16:00:00,USD,3,Wskaźnik przemysłowy wg Fed z Filadelfii  ,"-4,5","-1,0","-6,0",-4.5,-1.0,-6.0
2015-10-15 17:00:00,USD,3,Zapasy ropy naftowej,"7,562M","2,848M","3,073M",7562000.0,2848000.0,3073000.0
2015-10-16 16:00:00,USD,3,Badanie ofert pracy i rotacji pracowników (JOLTS) - USA  ,"5,370M","5,625M","5,668M",5370000.0,5625000.0,5668000.0
2015-10-21 16:30:00,USD,3,Zapasy ropy naftowej,"8,028M","3,867M","7,562M",8028000.000000001,3867000.0,7562000.0
2015-10-22 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,259K,265K,256K,259000.0,265000.0,256000.0
2015-10-22 16:00:00,USD,3,Sprzedaż domów na rynku wtórnym  ,"5,55M","5,38M","5,30M",5550000.0,5380000.0,5300000.0
2015-10-23 15:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"54,0","52,8","53,1",54.0,52.8,53.1
2015-10-26 16:00:00,USD,3,Sprzedaż nowych nieruchomości  ,468K,550K,529K,468000.0,550000.0,529000.0
2015-10-27 15:45:00,USD,3,Wskaźnik PMI dla usług  ,"54,4","55,1","55,1",54.4,55.1,55.1
2015-10-27 16:00:00,USD,3,Wskaźnik zaufania konsumentów wg Conference Board  ,"97,6","103,0","102,6",97.6,103.0,102.6
2015-10-28 16:30:00,USD,3,Zapasy ropy naftowej,"3,376M","3,417M","8,028M",3376000.0,3417000.0,8028000.000000001
2015-10-28 20:00:00,USD,3,Decyzja w sprawie stóp procentowych,"0,25%","0,25%","0,25%",0.25%,0.25%,0.25%
2015-10-29 14:30:00,USD,3,PKB (k/k)  (Q3),"1,5%","1,6%","3,9%",1.5%,1.6%,3.9%
2015-10-29 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,260K,263K,259K,260000.0,263000.0,259000.0
2015-10-30 14:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (PCE) (m/m)  ,"0,1%","0,2%","0,1%",0.1%,0.2%,0.1%
2015-11-02 16:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"54,1","54,0","54,0",54.1,54.0,54.0
2015-11-02 17:00:00,USD,3,Wskaźnik ISM dla przemysłu  ,"50,1","50,0","50,2",50.1,50.0,50.2
2015-11-04 15:15:00,USD,3,Zmiana pozarolniczego zatrudnienia ADP  ,182K,180K,190K,182000.0,180000.0,190000.0
2015-11-04 16:45:00,USD,3,Wskaźnik PMI dla usług  ,"54,8","54,6","54,4",54.8,54.6,54.4
2015-11-04 17:00:00,USD,3,Wskaźnik ISM dla usług  ,"59,1","56,5","56,9",59.1,56.5,56.9
2015-11-04 17:30:00,USD,3,Zapasy ropy naftowej,"2,847M","2,787M","3,376M",2847000.0,2787000.0,3376000.0
2015-11-05 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,276K,262K,260K,276000.0,262000.0,260000.0
2015-11-06 15:30:00,USD,3,Przeciętne godzinowe wynagrodzenie (m/m)  ,"0,4%","0,2%","0,0%",0.4%,0.2%,0.0%
2015-11-06 15:30:00,USD,3,Zmiana zatrudnienia w sektorach pozarolniczych  ,271K,180K,137K,271000.0,180000.0,137000.0
2015-11-06 15:30:00,USD,3,Stopa bezrobocia  ,"5,0%","5,1%","5,1%",5.0%,5.1%,5.1%
2015-11-12 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,276K,270K,276K,276000.0,270000.0,276000.0
2015-11-12 17:00:00,USD,3,Badanie ofert pracy i rotacji pracowników (JOLTS) - USA  ,"5,530M","5,370M","5,370M",5530000.0,5370000.0,5370000.0
2015-11-12 18:00:00,USD,3,Zapasy ropy naftowej,"4,224M","1,016M","2,847M",4224000.0,1016000.0,2847000.0
2015-11-13 15:30:00,USD,3,Bazowa sprzedaż detaliczna (m/m)  ,"0,2%","0,4%","-0,4%",0.2%,0.4%,-0.4%
2015-11-13 15:30:00,USD,3,Wskaźnik PPI (m/m)  ,"-0,4%","0,2%","-0,5%",-0.4%,0.2%,-0.5%
2015-11-13 15:30:00,USD,3,Sprzedaż detaliczna (m/m)  ,"0,1%","0,3%","0,1%",0.1%,0.3%,0.1%
2015-11-17 15:30:00,USD,3,Bazowy wskaźnik CPI (m/m)  ,"0,2%","0,2%","0,2%",0.2%,0.2%,0.2%
2015-11-17 15:30:00,USD,3,Wskaźnik CPI (r/r)  ,"0,2%","0,1%","0,0%",0.2%,0.1%,0.0%
2015-11-17 15:30:00,USD,3,Wskaźnik CPI (m/m)  ,"0,2%","0,2%","-0,2%",0.2%,0.2%,-0.2%
2015-11-18 17:30:00,USD,3,Zapasy ropy naftowej,"0,252M","1,900M","4,224M",252000.0,1900000.0,4224000.0
2015-11-19 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,271K,271K,276K,271000.0,271000.0,276000.0
2015-11-19 15:30:00,USD,3,Wskaźnik przemysłowy wg Fed z Filadelfii  ,"1,9","-1,0","-4,5",1.9,-1.0,-4.5
2015-11-23 16:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"52,6","53,9","54,1",52.6,53.9,54.1
2015-11-23 17:00:00,USD,3,Sprzedaż domów na rynku wtórnym  ,"5,36M","5,40M","5,55M",5360000.0,5400000.0,5550000.0
2015-11-24 15:30:00,USD,3,PKB (k/k)  (Q3),"2,1%","2,1%","1,5%",2.1%,2.1%,1.5%
2015-11-24 17:00:00,USD,3,Wskaźnik zaufania konsumentów wg Conference Board  ,"90,4","99,5","99,1",90.4,99.5,99.1
2015-11-25 15:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (PCE) (m/m)  ,"0,0%","0,1%","0,2%",0.0%,0.1%,0.2%
2015-11-25 15:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (Core PCE) (r/r)  ,"1,3%","1,3%","1,3%",1.3%,1.3%,1.3%
2015-11-25 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,260K,270K,272K,260000.0,270000.0,272000.0
2015-11-25 16:45:00,USD,3,Wskaźnik PMI dla usług  ,"56,5","55,0","54,8",56.5,55.0,54.8
2015-11-25 17:00:00,USD,3,Sprzedaż nowych nieruchomości  ,495K,500K,447K,495000.0,500000.0,447000.0
2015-11-25 17:30:00,USD,3,Zapasy ropy naftowej,"0,961M","1,200M","0,252M",961000.0,1200000.0,252000.0
2015-12-01 16:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"52,8","52,6","52,6",52.8,52.6,52.6
2015-12-01 17:00:00,USD,3,Wskaźnik ISM dla przemysłu  ,"48,6","50,5","50,1",48.6,50.5,50.1
2015-12-02 15:15:00,USD,3,Zmiana pozarolniczego zatrudnienia ADP  ,217K,190K,196K,217000.0,190000.0,196000.0
2015-12-02 17:30:00,USD,3,Zapasy ropy naftowej,"1,177M","-0,471M","0,961M",1177000.0,-471000.0,961000.0
2015-12-03 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,269K,268K,260K,269000.0,268000.0,260000.0
2015-12-03 16:45:00,USD,3,Wskaźnik PMI dla usług  ,"56,1","56,5","56,5",56.1,56.5,56.5
2015-12-03 17:00:00,USD,3,Wskaźnik ISM dla usług  ,"55,9","58,0","59,1",55.9,58.0,59.1
2015-12-04 15:30:00,USD,3,Przeciętne godzinowe wynagrodzenie (m/m)  ,"0,2%","0,2%","0,4%",0.2%,0.2%,0.4%
2015-12-04 15:30:00,USD,3,Zmiana zatrudnienia w sektorach pozarolniczych  ,211K,200K,298K,211000.0,200000.0,298000.0
2015-12-04 15:30:00,USD,3,Stopa bezrobocia  ,"5,0%","5,0%","5,0%",5.0%,5.0%,5.0%
2015-12-08 17:00:00,USD,3,Badanie ofert pracy i rotacji pracowników (JOLTS) - USA  ,"5,383M","5,500M","5,534M",5383000.0,5500000.0,5534000.0
2015-12-09 17:30:00,USD,3,Zapasy ropy naftowej,"-3,568M","0,252M","1,177M",-3568000.0,252000.0,1177000.0
2015-12-10 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,282K,269K,269K,282000.0,269000.0,269000.0
2015-12-11 15:30:00,USD,3,Bazowa sprzedaż detaliczna (m/m)  ,"0,4%","0,3%","0,1%",0.4%,0.3%,0.1%
2015-12-11 15:30:00,USD,3,Wskaźnik PPI (m/m)  ,"0,3%","-0,1%","-0,4%",0.3%,-0.1%,-0.4%
2015-12-11 15:30:00,USD,3,Sprzedaż detaliczna (m/m)  ,"0,2%","0,3%","0,1%",0.2%,0.3%,0.1%
2015-12-15 15:30:00,USD,3,Bazowy wskaźnik CPI (m/m)  ,"0,2%","0,2%","0,2%",0.2%,0.2%,0.2%
2015-12-15 15:30:00,USD,3,Wskaźnik CPI (m/m)  ,"0,0%","0,0%","0,2%",0.0%,0.0%,0.2%
2015-12-15 15:30:00,USD,3,Wskaźnik CPI (r/r)  ,"0,5%","0,4%","0,2%",0.5%,0.4%,0.2%
2015-12-16 16:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"51,3","52,6","52,8",51.3,52.6,52.8
2015-12-16 17:30:00,USD,3,Zapasy ropy naftowej,"4,801M","-1,417M","-3,568M",4801000.0,-1417000.0,-3568000.0
2015-12-16 21:00:00,USD,3,Decyzja w sprawie stóp procentowych,"0,50%","0,50%","0,25%",0.50%,0.50%,0.25%
2015-12-17 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,271K,275K,282K,271000.0,275000.0,282000.0
2015-12-17 15:30:00,USD,3,Wskaźnik przemysłowy wg Fed z Filadelfii  ,"-5,9","1,5","1,9",-5.9,1.5,1.9
2015-12-18 16:45:00,USD,3,Wskaźnik PMI dla usług  ,"53,7","56,0","56,1",53.7,56.0,56.1
2015-12-22 15:30:00,USD,3,PKB (k/k)  (Q3),"2,0%","1,9%","2,1%",2.0%,1.9%,2.1%
2015-12-22 17:00:00,USD,3,Sprzedaż domów na rynku wtórnym  ,"4,76M","5,35M","5,32M",4760000.0,5350000.0,5320000.0
2015-12-23 15:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (PCE) (m/m)  ,"0,1%","0,1%","0,0%",0.1%,0.1%,0.0%
2015-12-23 15:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (Core PCE) (r/r)  ,"1,3%","1,4%","1,3%",1.3%,1.4%,1.3%
2015-12-23 17:00:00,USD,3,Sprzedaż nowych nieruchomości  ,490K,505K,470K,490000.0,505000.0,470000.0
2015-12-23 17:30:00,USD,3,Zapasy ropy naftowej,"-5,877M","1,083M","4,801M",-5877000.0,1083000.0,4801000.0
2015-12-24 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,267K,270K,272K,267000.0,270000.0,272000.0
2015-12-29 17:00:00,USD,3,Wskaźnik zaufania konsumentów wg Conference Board  ,"96,5","93,8","92,6",96.5,93.8,92.6
2015-12-30 17:30:00,USD,3,Zapasy ropy naftowej,"2,629M","-2,457M","-5,877M",2629000.0,-2457000.0,-5877000.0
2015-12-31 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,287K,270K,267K,287000.0,270000.0,267000.0
2016-01-04 16:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"51,2","51,1","51,3",51.2,51.1,51.3
2016-01-04 17:00:00,USD,3,Wskaźnik ISM dla przemysłu  ,"48,2","49,0","48,6",48.2,49.0,48.6
2016-01-06 15:15:00,USD,3,Zmiana pozarolniczego zatrudnienia ADP  ,257K,192K,211K,257000.0,192000.0,211000.0
2016-01-06 16:45:00,USD,3,Wskaźnik PMI dla usług  ,"54,3","55,1","53,7",54.3,55.1,53.7
2016-01-06 17:00:00,USD,3,Wskaźnik ISM dla usług  ,"55,3","56,0","55,9",55.3,56.0,55.9
2016-01-06 17:30:00,USD,3,Zapasy ropy naftowej,"-5,085M","0,439M","2,629M",-5085000.0,439000.0,2629000.0
2016-01-07 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,277K,275K,287K,277000.0,275000.0,287000.0
2016-01-08 15:30:00,USD,3,Przeciętne godzinowe wynagrodzenie (m/m)  ,"0,0%","0,2%","0,2%",0.0%,0.2%,0.2%
2016-01-08 15:30:00,USD,3,Zmiana zatrudnienia w sektorach pozarolniczych  ,292K,200K,252K,292000.0,200000.0,252000.0
2016-01-08 15:30:00,USD,3,Stopa bezrobocia  ,"5,0%","5,0%","5,0%",5.0%,5.0%,5.0%
2016-01-12 17:00:00,USD,3,Badanie ofert pracy i rotacji pracowników (JOLTS) - USA,"5,431M","5,410M","5,349M",5431000.0,5410000.0,5349000.0
2016-01-13 17:30:00,USD,3,Zapasy ropy naftowej,"0,234M","2,504M","-5,085M",234000.0,2504000.0,-5085000.0
